newyorker34,1436,Neutral,ÜRÜN BEKLEDİĞİM KALİTEDE VE RENKTE GELMEDİ RESİMDE KARBEYAZ GELEN KIRIK BEYAZ AMA SATICI UZLAŞILABİLİR BİRİ MSJLARIMA CVP YAZDI
otoaksesuarim_,611,Neutral,MNG KARGO CANINA OT TIKAMIS KATLAMIŞLAR ZOR DÜZELTTİM. MNG Yİ BIRAKIN YA DA UYARIN ABİCİM.
korayspr,250,Sad,"Ürün ayağımı sıktığı için bir numara büyüğünü talep ettim , 5-6 tane değişim yapılacaktır mesajına rağmen para iadesi yapılmış, iade sürecindede 1 hafta istediğim 42 numarası bitmiş,"
cepport,1923,Neutral,Ürünü karilmaz camlı aldım kırılmaz cami çıkmadi satış ayıbı
plus_med,416,Neutral,Notr
missliva,278,Happy,Hizli kargo guvenilir satici tskrler
ayhanlarkozmetik,528,Sad,Çabuk geldi fakat ürün bir ise yaramiyor
surpriz_color,99,Sad,Resimdeki gibi değil kandırıldım
modamarka-shop,32,Happy,Beğendim
umitkitabevi,852,Sad,Sayfaları eksik geldiğinden olumsuz diyorum.
onlineaksesuar_,96,Happy,Ürün görselinde anlatıldığı gibi. Tsk
modamarka-shop,177,Happy,ürünü sorunsuz olarak kabul ettim teşekkürler
avonayhan,53,Sad,Parfüm kullanılmış diğerleri iyiydi
korayspr,1889,Sad,Urunu almaktan vazgecmeme ragmen satici kargoyu gonderdi gonderdigi urun sanki defolu gibi tuhaf bir urundu
powertecturkiye,391,Sad,Elektrikli ile şarj çalışması fakli 38 tl kargo dahil güzel tasarım Daha az fiyata bulursanız kaçırmayın derim güzel çalışıyor başlıklarını denemedim
missliva,200,Happy,orjinal
modapedia,42,Neutral,Beklediğimden büyük bir maşa ve sağlamlığından emin değilim umarım ileriki dönemlerde arıza yapmaz. Onun dışında doğal dalga yapıyor ama ince telli saçlar için dalga ne kadar uzun süre dayanır bilemiyorum.
korayspr,3352,Neutral,kaliteli ürün ama yanlış numara geldi ve değişimi uzun sürdü
newyorker34,34,Happy,"İlgili,kaliteli ve güvenilir :)"
korayspr,805,Sad,geç kargoya verildi
baysalotomotiv,80,Sad,Satıcı beni kandırıp satışı durdurdu.Kur farkından dolayı satışı iptal ettiler.Ben madur
lalvolin,62,Sad,teslimata geç verildi
otoaksesuarim_,571,Sad,Urun çok kotu
newyorker34,45,Happy,"üründen çok memnun kaldık, satıcı sağolsun çok ilgili, kargonun biraz erken verilmesini talep ettim ve bu istediğimi yerine getirdi, teşekkür ederim"
newyorker34,110,Happy,Ürün ve satıcı gayet olumlu
esfashop,203,Sad,Kesinlikle önermiyorum. Gelen ürünlerin içleri yarıya kadar boş.. Sakın almayın..
otogold,65,Neutral,"Ürünün üretim tarihi 19.08.2015 , raf ömrü 5 sene yazsa da ne kadar etkili olur bilmiyorum. 2. nokta kapaktaki etiket kapak açılmış gibi yırtık ama ağırlığına bakarak kullanıldığını ( iade ürün olduğunu ) düşünmüyorum. tespitlerim bu kadar"
cepport,2500,Sad,2.3 Ghz işlemci beklemeyin 1.8 getiyorlar
medgross,68,Sad,"ürün 10 günde kargolanamadı mesajlara cevap bile yok, tavsiye etmiyorum"
korayspr,95,Neutral,Ayakkabı fiyatına göre rahat ayakkabı değil
korayspr,2668,Sad,arkadaşlar kesinlikle alış veriş yapmayınız berbat bir müşteri anlayışı sorumsuzluk zaten her yerede yazıcam KESİNLİKLE KORAY SPORDAN ALIŞ VERİŞ YAPMAYIN telde kemal bey her ne kadar durumu kurtarmaya çalışssada kurataramadı sakın sakın alışveriş yapmayın
newyorker34,547,Neutral,ÜRÜNÜN KUTUSU TOZLU VE AYAKKABIDA KÜÇÜK LEKELER VAR.
esfashop,81,Happy,"zamaninda sorunsuz teslim,teşekkür ederim."
excalibur_muzik,349,Sad,Gelen DVD üzerinde bir sürü çizik vardı. Bu ürünü çok temiz olarak nitelendirmemek lazım.
korayspr,3890,Sad,Nazik bir satıcı; ancak kusurlu ürün gönderdi.
firsatsever,87,Happy,ÜRÜN ZAMANINDA GELDİ.TEŞEKKÜR EDERİM
clobal_mutluluk,22,Sad,Faydası yok aynı şekil devam ..
bayramarslan3,12,Neutral,hal nerede bilmiyorum kargom
cepport,2327,Sad,Ürün ü göndermediler beni oyaladılar
akhan-tuning,247,Neutral,"Ürün güzel. Ancak, fermuarının motoru çıktı. Kontrolü iyi yapılmamış. Bilginize."
missliva,267,Happy,Teşekkür ederim sürekli kullandığım klasik bir parfüm.
korayspr,2693,Sad,Siyah seçtik Kahverengi ayakkabı gonderdıler.. Tavsiye edilmez.
firsatsever,147,Sad,Faturasız ürün geldi.
oyuncakxl,333,Neutral,Çok geç geldi.
indirim-yeri,792,Neutral,Olmadı gerektiği gibi
kalemsahaf,102,Happy,özenli kargo teşekkürler
kalemsahaf,218,Happy,BU GÜZEL OBJE İÇİN TEŞEKKÜRLERİMLE...
otogold,143,Happy,Ürünü dün vermiştim siparişi bugün elime ulaştı hızlı kargo için tşkler...
ayhanlarkozmetik,409,Neutral,İstediğimiz gibi çıkmadı
engo,442,Neutral,.
oyuncakxl,239,Neutral,Kargo hızlı geldi ama oyun kutusunun paketi hasarlı idi. Ambalajı açınca fark ettim. Kargo firmasında hasar görmüş de olabilir. Baloncuklu poşetle kutulanarak gönderilseydi köşelerden ezilmezdi. Gönderimi yaparken daha özenli olabilirsiniz.
kalemsahaf,61,Happy,"Gerçek kondisyonlar, hızlı ve sorunsuz sipariş. Teşekkürler"
newyorker34,68,Happy,Hızlı kargo sorunsuz ürün ve teslimat
cepport,451,Neutral,2 tane sipariş etmiştik biri siyah biri altın rengi olacaktı ikisi de altın rengi gelmiş ayrıca ikisini tek olarak paketlemedikleri için 2 kargo ücreti verdik
baysalotomotiv,838,Sad,BU KADAR ARIZALI Bİ SATICI OLAMAZYA İKİ URUN ALIYOM AYRI AYRI KARGO UCRETİ ODETİYOR BU KADAR SAÇMALIK OLABİLİR Mİ KARGOLARIMI AYNI PAKETLE YOLLA DİYOM ADAM MESAJLARA BAKMADAN GÖNDERİYOR ARKADASLAR BU SATICI DURUST DEĞİL KİMSEYE TAVSİYE ETMEM
modamarka-shop,136,Happy,Çok teşekkür ederim.
kardemticaret,1291,Sad,Satilan ile gelenler farklı tavsiye etmem!!!!!!!
guldasguldas,441,Sad,Defolu ve çalışmayan ürün geldi. En azından üstünde ki ağır darbe izlerine ve kırık parçalarına rağmen çalışmasını isterdim.
karlasotolastik,22,Neutral,"3 lastik 2017 50. haftasi, 1 lastik ise 2017 10. haftasi uretim olarak geldi. Hakkari""de oturdugum icin iyi ambalajlanmasini rica etmistim ama tek kat strec sarilip gonderilmis, kargoda parcalanmis strec tabii ki. Onun disinda urunlerde sikinti yoktu."
yuzyilavm,18,Neutral,"Ürünü annem için sipariş vermiştim, paketlemenin çok iyi olduğunu söyledi ancak henüz kullanmamışlardı. Fakat Sürat Kargo ile gönderilmişti; kargo hizmetleri çok kötü. Ürün ailemin bulunduğu ile ulaşmasına rağmen birkaç gün kargo merkezinde bekledi."
newyorker34,26,Happy,Çok başarılı
bayramarslan3,6,Neutral,Kargo süresi çok uzun
mdotoaksesuar1,280,Neutral,Ucuz ama kalite de düşük
modamarka-shop,139,Happy,kargo çok hızlı malzeme çok güzel
frsatoyuncak,21,Sad,Bu oyuncagon yerine baska oyuncak gondermissiniz
powertecturkiye,706,Neutral,Ürün gayet güzel iyi çalışıyor. Tek sorun kutusunun ezilmiş olması Aras kargo kargoyu özensiz taşıyor.
kardemticaret,321,Sad,Ellerinde olmayan renkteki ürünleri satıyorlar daha sonra diğer rengini göndersek olur mu diyorlar tabiki olmaz sayfanızı güncel tutun bu arada mesajlarada geç cevap veriyorlar.önermiyorum satıcıyı
kitap_store,125,Sad,Kitap elinizde bulunmuyorsa neden satışta var olarak koyuyorsunuz!!
korayspr,1624,Neutral,ürünün diğer renk ve bedenlerinin stokları satış ekranına güncel tutulmuyor
missliva,277,Happy,Fena değil
modamarka-shop,264,Happy,teşekkür ederim
modamarka-shop,147,Happy,Teşekkürler
otogold,214,Happy,Teşekkürler
firsatsever,48,Happy,Çok teşekkür ederim.. Tam istediğim şekildemiş.. Gecikmeden sorunsuz siparişimi aldım.. :)
surpriz_color,329,Sad,resimdeki şişe boyudu deniz yıldızı filan alakasız beklentim bu resimdeki gibiydi ama hayal kırıklığına uğradım kolay gelsin iyi çalışmalar
newyorker34,521,Sad,gerçek tiger a benzemiyor
vamoskitap,37,Sad,Almayın kargo Kitaptan pahalı
esfashop,61,Happy,Cok guzel tsk ler
lalvolin,28,Sad,Ürün çok kalitesiz dandik ne yazık ki
pleksiplakalikk,70,Happy,Plakaları köpük veya süngere sara bilseydiniz daha iyi olurdu
otogold,220,Sad,"Ürün eksik geldi.Kendilerine mesaj yazdım cevap vermediler,Telefonla firma yetkilisini (N****n )buldum aradım durumu anlattım,Size döneceğiz dediler,dönmediler kesinlikle kimseye bu firmayı tavsiye etmiyorum.Bana göre ticari ahlakları zayıf"
guldasguldas,161,Neutral,satıcıdan aldıgım paspaslar aracıma goreydı fakat bagaj havuzu arac için tasarlanmamıs kesmek durumunda kaldım
yuzyilavm,95,Happy,Daha iyi paketlenmesi gerekirdi. Onun dışında memnun kaldım
newyorker34,20,Happy,hızlı kargo kaliteli bir ürün teşekkür y
medgross,107,Sad,Bu urunu ikinci defa siparis veriyorum ve gelmiyor. Neden bu kadar bekletilip siparisim iptal ediliyor merak ettim . Sorumlu siz misiniz yoksa satan firma mi
cepport,626,Sad,Satıcı kullanılmış mal gönderdi birdaha asla
missliva,266,Happy,"2015 üretimli taze parfüm geldi, teşekkürler."
kalemsahaf,178,Happy,teşekkürler.
kalemsahaf,75,Happy,"Hepsi de temiz, açıklamada olduğu gibi. Teşekkürler. ."
indirim-yeri,777,Neutral,Kargo şirketi değiştirilmeli
soleshopping,30,Sad,Çok geç geldi
newyorker34,171,Happy,Ekranda gördüğümüzden daha güzel.Teşekkürler
baysalotomotiv,23,Neutral,ürün ya satıcı yada kargo firması tarafından ilk önce yanlış adrese (yanlış ile) gönderildi. ürün doğru adrese geldiğinde ise kapağından sızıntı yaptığı ve 1 lt kısmının döküldüğü görüldü. bunun haricinde ürün satıcı tarafından zamanında kargoya verildi.
surpriz_color,19,Sad,Ürünler fiyatına göre çok kalitesiz. Uzun kargo süreci ve tavsiye edilmeyen satıcı.
yuzyilavm,21,Happy,Ürünü almadan önce sorularım gayet güzel bir şekilde cevaplandı . Hızlı kargo ve güzel bir ürün. 4 bıçaklı ve cam hazne olması çok kullanışlı. Emeği geçenlere Teşekkür ederim
seruvenkitabevleri,10,Sad,3 gündür kargoya ürün verilmedi bende iptal ettim çok kötü beğenmedim
tedarikcenter,117,Neutral,Satıcıyla aynı şehirde olup ürünü 2 sonra kargodan teslim almak beni düşündürdü... ayrıca internette izlediğim videolarda ısı ayarı 90 derece çıkarken gelen makinada 95 dereceye kadar ayar var ama düğmeyi 80 den yukarı dönmüyor...
avonayhan,426,Neutral,...
korayspr,2710,Neutral,Soguk havada ayajlari fazla sicak tutmuyor
surpriz_color,278,Neutral,Resimdeki gibi parlak değil
missliva,31,Happy,Teşekkürler
indirim__dunyasi,36,Sad,Ürün birgün sonra kargolandı. Açıklamada ışıklı diyor gelen ürün ışıksız. Marka olarak Vardem yazıyor ama gelen marka cartoon oyuncak. Kalitesiz bir ürün kapaklardan biri ilk günden kırıldı. Önermiyorum.
korayspr,329,Neutral,.
newyorker34,38,Happy,Çok iyi
kardemticaret,1043,Sad,Yanlış renk geldi yolladım değişim için hala dönen olmadı 1 hafta oldu.
modamarka-shop,238,Happy,"ellerinden geldigince cozum bulmaya calıştılar, çok kibarca. sorun çözüldü"
korayspr,2757,Sad,ÜRÜN KARGOLANMADI.
akhan-tuning,55,Sad,Malesef özellikle mesajla belirtmeme rağmen yine beyaz dikişli geldi. Kargo uzak olduğundan gitmek işime gelmedi. Mecburen onay verdim. Ama istediğim ürün gelmedi. Başka bir satıcıdan temin ettim.
otogold,346,Happy,"Kaliteli , hızlı ve güvenilir satıcı. Teşekkür ederim."
esfashop,195,Happy,teşekkürler
firsatsever,190,Happy,Teşekkür ederim..
powertecturkiye,512,Neutral,fiyatına göre gayet iyi ancak çok sesli ve Garanti belgesi elime ulasmadi
trotec24,57,Sad,Cihaz hersey de ötüyor televizyona yaklastiriyorm 20cm uzaktan otmeye basliyor.yan yana uc dort tane kablo olsa hangisinde elektrik yok onu bulamayiz. Sadece o bolgede elektrik var mi yok mu onu bulabiliriz ancak
korayspr,1220,Neutral,Dar kalıp ayakkabı ona göre alın 1 numar büyük alın
kitapavcisi,92,Happy,"İstediğim gelmemiş baska bir yayın evinin gelmiş ama kullanıslı,o nedenle sorun etmedim"
ozersahaf,105,Sad,NEDEN BENİM ÜRÜNÜ ONAYLAMAM GEREKİYOR .ALIŞVERİŞ SIRASINDA BU BANA NEDEN BİLDİRİLMEDİ
esfashop,201,Neutral,KARGO ÇOK GEÇ VERİLDİ
ayhanlarkozmetik,533,Neutral,Ürün söylendiği gibi geldi.Fakat geç geldi.
otogold,47,Happy,Hızlı kargo güzel paketleme teşekkür ederim satıcıya
akhan-tuning,187,Neutral,Beklentilerimi karşılamadı ama idare eder.
kalemsahaf,143,Happy,memnunum teşekkürler
kitapavcisi,21,Happy,Kitap orijinal paketleme özenli hatta süslü bile denilebilir minik hediye içinde ayrıca teşekkür ederim
baysalotomotiv,459,Sad,Ürün aracıma uymadi iade ettim lakin 8 gün geçmesine rağmen tarafıma para iadesi yapılmamıştır
powertecturkiye,163,Sad,Ürün sıkıntılı kırık geldi bide düğmesi şase yapıyordu iade yaptim
newyorker34,182,Happy,ürünü kısa sürede elime ulaştı
pleksiplakalikk,55,Happy,Güzel
korayspr,55,Sad,Kalip dar galiba biraz 42 aldim ayaklar pert galiba kullanamicam
modamarka-shop,52,Sad,kargolanmadı kargolanmada çok gecikti hiç memnun kalmadım
missliva,288,Happy,ürün çok kısa zamanda elime ulaştı çok teşekkür ederim
korayspr,1981,Neutral,Urun harika satıcı tırt
otogold,246,Happy,mükemmel
yuzyilavm,20,Happy,urun güzel markaya takılmayın çoğu bilindik markalara göre daha güzel tavsiye ederim
oyuncakgo,86,Neutral,Oyuncak çok küçukmus
kumvdeniz,16,Sad,Ürün kesinlikle orjinal değilll ! Kargolama hızlı
modamarka-shop,170,Happy,ürün özenle paketlenmiş.hızlı kargo için teşekkür ederim.
newyorker34,319,Sad,Kargoda sorun yadadim
avonayhan,263,Neutral,Aaa
soleshopping,191,Neutral,Aynanın görüntüsü yok. İade edemiyorum çünkü ilk iş halısını yıkamıştım:( onun dışında eksiği yoktu.
powertecturkiye,403,Neutral,"3 başlık geldü bana normalde 2 tane daha olmalıydı galiba. Kutu yıpranmış geldi, sorsak alıcı kargodan dolayı der ben bilmem arkadaş bana öyle geldi. Elektronik ürün satıyorsun fırçala kargocuyı ozaman. Yada değiştir. Ürün iyi kesiyor 2 numara iyiydi yani"
akhan-tuning,8,Neutral,İdare eder
missliva,4,Happy,Parfüm bilindik üzere fevkalade mağazamızda aynı şekilde hızlı teslimat. ??
korayspr,1278,Sad,Tabani kaucuk ve ilk giymemde uzeri yirtildi tavsiye etmiyorum...
korayspr,1660,Sad,Musteri ilgisi 0
newyorker34,54,Happy,Güzel ürün. Iyi satıcı
kitapavcisi,51,Happy,Hediyesi için tşkler hızlı kargo gorseldeki gibi
newyorker34,179,Happy,Hızlı bir şekilde ulaştı. Teşekkür ederim.
ozersahaf,47,Sad,Satışa sunulan ve bilgileri girilen kitabı göndermediler. 13. Basım kitap geldi. Fotoğraftaki ve bilgilerdeki 6. Basım. Tavsiye etmiyorum. Alay edercesine bir hareket.
kalemsahaf,160,Happy,Teşekkürler
firsatsever,109,Happy,Ürün fotoğraflardaki ve anlatıldığı gibi elime ulaştı
avonayhan,356,Neutral,Kargo gecikti
yuzyilavm,108,Happy,Güzel
missliva,220,Happy,Kargo biraz geçti.Ürün orjinalliği konusunda bişey diyemiyorum zira jelatin üzerindeki bandrolde yerel bir firmanın bandrolü var.Şişesinin alt kısmı da sanki hatalı gibiydi.Yine de olumlu not veriyorum artık onlara kalmış.
ayhanlarkozmetik,622,Sad,Olumsuz
otoaksesuarim_,510,Neutral,Ürün açıklamasında esnek denmişti fakat gelen malzeme sert ve ince kargodada zaten birkaç yerinde kırılmadan dolayı renk değişimi oluşmuştur.
indirim-yeri,1034,Neutral,Ürünümü 20.08.2016 sabahı teslim aldık. Çok geç teslimat ve bilgilendirme yetersizliğinden dolayı düşük puan verdim.
mertmedikall,22,Sad,"Ürün tam anlamıyla tatmin edici deği, kullanma kılavuzu yok, nasıl kullanılması gerektiği hakkında hiçbir bilgi yok ve ingilizce, arapça yazıyo her şey kutunun üzerinde"
korayspr,3083,Neutral,fiyatı kadar ürün pek kullanışlı değil tavsiye etmiyorum
newyorker34,145,Happy,Sorun yok...
missliva,68,Happy,Ürün elime ulaştı teşekkür ederim paketleme çok güzel olmuş hayırlı günler bol kazançlar dilerim
missliva,185,Happy,Missliva'dan ilk alışverişim değil muhtemelen son da olmayacak. Öneririm.
yuzyilavm,37,Happy,Teşekkürler
newyorker34,1023,Sad,OLMAYAN ÜRÜNÜ SATIŞA KOYMASI ANLAŞILAMAZ BİR DURUM. GİTTİGİDİYOR ÜYELERİNE SAYGISIZLIK.
prozzak3,111,Sad,Gelen ürün oldukça kalitesiz ve paketi yeni acmama ragmen kirliydi. Bence bu fiyati haketmiyor.
korayspr,75,Sad,Adres yanlış girilmiş başka kargo firması ve yanlış adrese gonderilmiş 1 gündür kargo arıyorum işlerini düzgün yapmıyorlar alıcı arkadaşlara sparißi verirken dikkat edin alakasız yere kargo gönderiyolar uğraşırsınız
kalemsahaf,278,Happy,"TEK KELİMEYLE HER ŞEY MUHTEŞEM,TEŞEKKÜRLER."
kardemticaret,399,Sad,"Satıcı elinde olmayan ürünü satışa çıkarıyor.siz sipariş verdiğiniz de araştırıyor,bulursa gönderiyor,bulamazsa bir özür, siz boş yere ürünün gelmesini bekliyorsunuz En kötüsü de paranın hesabınıza yatmasını bekleyeceksin iz. Olmaz olsun böyle satıcı."
kitapavcisi,94,Happy,ÜRÜN GÜZEL KARGO ÇOK PROBLEMLİ
soleshopping,98,Neutral,İyi
cepport,2302,Sad,"Satıcıyla iletişim sıfır, gönderilen mesajlara cevap bile verme zahmetinde bulunmuyor cihaz gec geldi..."
yuzyilavm,409,Neutral,Ürünün geç gelmesi dışında bi sorun yok
kitapavcisi,75,Happy,Hızlı&#128521;
modamarka-shop,219,Happy,.
strawberrykozmetik,511,Sad,Sudan farkı yok kesinlikle önermiyorum
powertecturkiye,347,Sad,Ürün parçaları düşmüştü ambalaj yetersiz
modamarka-shop,58,Sad,Kaç gün oldu bir kargoya veremediniz
akhan-tuning,430,Sad,Kargoşu ilandaki fiyat değil.çalıştığı kargo anlaşması var ama kargo verirken alıcının 5 tl altında fiyatla teslim alacagini sanıyor.fiyat 13.5 tl alıcıyi hiç düşünmüyor.umrunda değil.alışveriş yapmayın..
otoaksesuarim_,168,Sad,FILMMMM EN KALITESIZII CAM SIL SIKILDIGINDA ANLADIMM BOYASI CIKTII AKIYOOR SUYLA BERABER BUNLAR HAKKINDADA YORUM GORMEDIGIMDEN DOLAYI ALMIS OLDU VE SARI OLAN CEKME APARAT YERINE COK KUCUCUK MASALLAH DUKKAN KARTI GIBI GONDERILMISTIR
tedarikcenter,165,Neutral,Ürün sessiz çalışıyor.Ama ayak kısmında görünmeyen bir yerinde kırık çıktı.Sıkıntı oluşturmadığı için kullanmaya karar verdim
soleshopping,132,Neutral,"Paten güzel, lakin yanındaki koruyucu ürünler çok dandik &#128530;"
korayspr,1618,Sad,sipariş verdikten 2 gün sonra sizi arayıp elimizde ürün kalmadı diyorlar ama hala ürünleri satışta gözüküyor size daha düşük paraya olan bir ürünü öneriyorlar. dik durun sonunda mecburen aldığınız ürünü gönderiyorlar.
kardemticaret,1210,Sad,Çok geç teslim aldım ve attığım mesaja geri dönüş almadım!!
newyorker34,200,Happy,İLGİLİ SATICI KALİTELİ VE UYGUN FİYAT ÜRÜN. TEŞEKKÜRLER.
surpriz_color,353,Neutral,FOTOĞRAFTA DURDUĞU KADAR HOŞ DURMUYOR VERİLEN PARANIN KARŞILIĞI OLDUĞU DÜŞÜNÜLÜR. FOTOĞRAFTA GÖRÜNDÜĞÜ KADAR BÜYÜK DEĞİL. HEDİYE OLARAK ALMIŞTIM BENDE FOTOĞRAFTA GÖRDÜĞÜM ETKİYİ BIRAKMADI
yuzyilavm,158,Happy,Fatura tarafıma çok geç ulaştı sürat kargo haricinde iyi bir satıcı
korayspr,1800,Neutral,Ayakkabının burun kısmı sürtünme sonucu çok değil ama yine de zarar görmüş. Sanırım kontrolsüz gönderim yapılmış :(
kalemsahaf,216,Happy,teşekkürler
onlineaksesuar_,58,Happy,super hizli kargo
cepport,1516,Neutral,Aynı anda 2 ürün aldım ayrı ayrı kargolamışlar...Kargo ücretleri ödemek zorunda kalmak kısmı dışında ürünler iyi.
oyuncakgo,62,Neutral,Üründe satıcı nedenli olmasa da eksiklikler var
